job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,job_unknown,marital_married,marital_single,education_secondary,education_tertiary,education_unknown,default_yes,housing_yes,loan_yes,contact_telephone,contact_unknown,month_aug,month_dec,month_feb,month_jan,month_jul,month_jun,month_mar,month_may,month_nov,month_oct,month_sep,poutcome_other,poutcome_success,poutcome_unknown,age,balance,day,duration,campaign,pdays,previous,INDEX,TARGET
0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1.4,2.667601683029453,0.0,0.2368421052631578,0.5,762.0,1.0,3301,1
0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.2,0.6164095371669004,0.5833333333333334,2.25,0.0,0.0,0.0,4255,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.1333333333333333,-0.3169705469845722,-0.4166666666666667,0.1403508771929824,2.0,0.0,0.0,2991,0
1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0666666666666666,-0.2741935483870967,-0.75,-0.3201754385964912,0.5,0.0,0.0,3893,0
0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.5333333333333333,-0.3169705469845722,-0.5833333333333334,0.2850877192982456,-0.5,0.0,0.0,3752,0
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.1333333333333333,0.0862552594670406,0.3333333333333333,-0.7324561403508771,0.0,0.0,0.0,2663,0
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1.2666666666666666,0.0070126227208976,-0.25,1.3596491228070176,-0.5,94.0,1.0,3498,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1.0666666666666669,-0.0294530154277699,-0.4166666666666667,0.1578947368421052,0.0,0.0,0.0,252,0
1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.2666666666666666,0.0967741935483871,-0.9166666666666666,-0.2280701754385964,-0.5,0.0,0.0,3296,0
1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.8,-0.3071528751753156,-0.1666666666666666,-0.4956140350877193,0.0,0.0,0.0,3950,0
0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1.2666666666666666,-0.0301542776998597,-0.1666666666666666,2.008771929824561,0.0,0.0,0.0,902,0
0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.4666666666666667,-0.0294530154277699,0.4166666666666667,-0.1008771929824561,1.5,0.0,0.0,4097,0
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.2,0.7489481065918654,-0.9166666666666666,-0.3070175438596491,-0.5,0.0,0.0,1413,0
0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,-0.2,0.7223001402524544,0.1666666666666666,-0.0350877192982456,0.0,175.0,1.0,1136,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3.0,0.1311360448807854,0.1666666666666666,0.7368421052631579,0.5,0.0,0.0,4108,1
0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.8666666666666667,-0.138148667601683,-0.5,0.8289473684210527,0.5,0.0,0.0,2043,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.0666666666666666,1.0715287517531558,-0.9166666666666666,-0.0394736842105263,0.0,0.0,0.0,2831,0
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.4,4.839410939691445,-0.25,1.5394736842105263,0.0,0.0,0.0,924,0
0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.4666666666666667,-0.3169705469845722,0.8333333333333334,-0.0175438596491228,0.0,0.0,0.0,261,0
1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.4,1.7349228611500702,0.25,1.3026315789473684,0.5,121.0,2.0,1989,0
0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.9333333333333332,0.1171107994389901,0.0833333333333333,0.0570175438596491,2.0,0.0,0.0,1894,0
1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.6,0.2896213183730715,-0.25,-0.4692982456140351,0.0,0.0,0.0,4178,0
0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.4666666666666666,0.3737727910238429,0.1666666666666666,3.5657894736842106,2.0,0.0,0.0,2760,1
0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9333333333333332,-0.2510518934081346,-0.5,1.350877192982456,-0.5,182.0,14.0,4159,1
0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.7333333333333333,0.2307152875175315,-0.5833333333333334,-0.2631578947368421,2.0,0.0,0.0,1774,0
1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.4666666666666667,-0.2307152875175315,0.3333333333333333,0.8596491228070176,0.5,0.0,0.0,2899,0
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.1333333333333333,1.187938288920056,-0.5833333333333334,1.793859649122807,-0.5,0.0,0.0,2658,0
0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.4,-0.2307152875175315,0.25,0.3464912280701754,-0.5,0.0,0.0,706,0
0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1.0,-0.3169705469845722,0.0,-0.293859649122807,1.5,0.0,0.0,547,0
1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.6666666666666666,-0.0196353436185133,-0.1666666666666666,0.2456140350877192,0.0,0.0,0.0,4134,0
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.4666666666666667,0.1332398316970547,-0.6666666666666666,1.486842105263158,-0.5,0.0,0.0,2607,0
1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.2666666666666666,0.5855539971949509,-0.1666666666666666,0.6359649122807017,0.0,0.0,0.0,303,0
0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1.2666666666666666,-0.0848527349228611,1.0,-0.4517543859649123,0.5,0.0,0.0,3496,0
0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.6666666666666666,-0.3148667601683029,-0.5,-0.0087719298245614,-0.5,0.0,0.0,700,0
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.5333333333333333,-0.4011220196353436,-1.0833333333333333,-0.3728070175438596,0.5,202.0,2.0,3828,0
0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.6,-0.6514726507713885,0.4166666666666667,5.907894736842105,0.0,0.0,0.0,1914,1
1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.6666666666666666,5.67531556802244,-0.8333333333333334,0.0614035087719298,2.5,168.0,1.0,310,0
1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.4666666666666667,-0.1570827489481066,-0.9166666666666666,-0.0394736842105263,-0.5,289.0,3.0,128,0
0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.2,-0.1949509116409537,-0.75,0.1666666666666666,0.0,0.0,0.0,4031,0
1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.6,-0.3169705469845722,0.8333333333333334,-0.3508771929824561,-0.5,0.0,0.0,2090,0
0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0,4.638148667601683,-0.0833333333333333,2.1140350877192984,0.5,358.0,3.0,837,1
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.2,0.0343618513323983,-0.75,-0.5526315789473685,0.0,0.0,0.0,1143,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1.3333333333333333,-0.3169705469845722,1.25,-0.5833333333333334,3.0,0.0,0.0,2029,0
0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.6,-0.1493688639551192,-0.75,-0.3070175438596491,0.5,0.0,0.0,441,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.5333333333333333,-0.2510518934081346,1.25,-0.7719298245614035,8.5,0.0,0.0,3353,0
1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.6666666666666666,-0.3106591865357643,-0.4166666666666667,0.337719298245614,0.5,0.0,0.0,1476,0
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.7333333333333333,-0.2601683029453015,-0.6666666666666666,-0.1184210526315789,-0.5,0.0,0.0,3194,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.9333333333333332,0.3927068723702664,1.0,0.6447368421052632,0.0,0.0,0.0,799,0
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,1.244039270687237,-0.8333333333333334,-0.1184210526315789,-0.5,0.0,0.0,2577,0
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.2666666666666666,3.3099579242636747,1.0833333333333333,-0.5614035087719298,0.5,0.0,0.0,1777,0
0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.2,-0.1367461430575035,-0.3333333333333333,-0.4342105263157895,0.0,0.0,0.0,2413,0
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.2,-0.2524544179523141,1.1666666666666667,-0.4342105263157895,0.0,0.0,0.0,3790,0
1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.0666666666666666,-0.2321178120617111,-0.8333333333333334,-0.0745614035087719,-0.5,213.0,2.0,510,0
0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.6666666666666666,3.8765778401122017,1.0,0.5789473684210527,-0.5,0.0,0.0,4258,0
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.3333333333333333,1.3366058906030855,0.0833333333333333,-0.6798245614035088,-0.5,0.0,0.0,2632,0
1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.2666666666666666,0.105890603085554,0.0833333333333333,1.2675438596491229,0.0,0.0,0.0,4199,0
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.8,-0.020336605890603,0.0,-0.3947368421052631,-0.5,0.0,0.0,3826,0
1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.0666666666666666,0.6437587657784011,-0.4166666666666667,1.2587719298245614,0.0,0.0,0.0,995,0
0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.1333333333333333,0.8064516129032258,-1.1666666666666667,-0.1885964912280701,-0.5,0.0,0.0,4011,0
0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2,-0.246844319775596,-0.75,-0.5307017543859649,0.0,0.0,0.0,1586,0
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.6,0.7342215988779803,-0.3333333333333333,-0.7368421052631579,2.5,0.0,0.0,1598,0
1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.4666666666666667,0.002805049088359,-0.3333333333333333,-0.2807017543859649,-0.5,0.0,0.0,815,0
0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.2,0.5827489481065918,0.1666666666666666,-0.4078947368421052,1.5,0.0,0.0,3420,0
1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7333333333333333,0.4298737727910238,0.0833333333333333,0.9692982456140352,-0.5,318.0,1.0,2004,0
0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.8,-0.2503506311360449,0.5833333333333334,4.9298245614035086,1.0,0.0,0.0,1846,1
0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-0.4666666666666667,-0.2784011220196353,-1.1666666666666667,-0.2675438596491228,0.5,0.0,0.0,722,0
0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.1333333333333333,0.1164095371669004,-0.9166666666666666,3.820175438596491,-0.5,0.0,0.0,1855,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.4,0.0631136044880785,-0.4166666666666667,-0.7763157894736842,1.5,351.0,3.0,3260,0
1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-0.4666666666666667,-0.1065918653576437,-0.8333333333333334,-0.0833333333333333,0.0,0.0,0.0,1785,0
0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.2,1.361851332398317,-0.1666666666666666,-0.0043859649122807,0.0,0.0,0.0,4091,0
0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-0.3333333333333333,3.538569424964937,0.25,0.3508771929824561,-0.5,0.0,0.0,2420,0
1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.2,-0.3169705469845722,0.4166666666666667,0.6271929824561403,2.0,0.0,0.0,2239,0
0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.8057503506311361,0.5833333333333334,0.0701754385964912,0.0,0.0,0.0,2933,0
0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.8,-0.1304347826086956,-0.75,0.2061403508771929,-0.5,0.0,0.0,3503,0
0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.8,-1.1598877980364657,-1.0,2.473684210526316,0.0,0.0,0.0,2688,0
0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.3333333333333333,0.8450210378681627,0.1666666666666666,1.6710526315789471,0.0,357.0,4.0,2745,0
0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.6666666666666666,-0.2840112201963534,-0.9166666666666666,0.2149122807017544,0.0,0.0,0.0,2204,0
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.8,-0.3169705469845722,-0.5,0.6096491228070176,-0.5,0.0,0.0,2358,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0666666666666666,2.4270687237026647,0.3333333333333333,0.0482456140350877,0.0,316.0,2.0,926,0
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6666666666666666,0.3976157082748948,0.0,0.4385964912280701,1.5,0.0,0.0,1610,0
0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.5333333333333333,0.5007012622720898,-1.0833333333333333,0.0964912280701754,-0.5,0.0,0.0,4470,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.4,1.152875175315568,0.4166666666666667,-0.2543859649122807,-0.5,101.0,2.0,1097,0
0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.4,2.274894810659186,0.25,0.5263157894736842,-0.5,183.0,3.0,1457,0
0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1.6666666666666667,0.7868162692847125,1.0833333333333333,0.5087719298245614,0.5,0.0,0.0,1435,1
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.4666666666666667,-0.2994389901823281,0.8333333333333334,-0.3596491228070175,0.0,0.0,0.0,4103,0
0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.4666666666666667,-0.3169705469845722,1.25,-0.3771929824561403,5.5,0.0,0.0,4246,0
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.4666666666666667,0.2405329593267882,-0.6666666666666666,-0.2368421052631578,0.5,0.0,0.0,3237,0
0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.4,0.185133239831697,-0.1666666666666666,0.2149122807017544,0.0,0.0,0.0,872,0
0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.4666666666666667,-0.1255259467040673,0.1666666666666666,3.179824561403509,0.0,185.0,4.0,1905,1
0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.8,-0.2924263674614306,-0.6666666666666666,-0.2719298245614035,1.0,0.0,0.0,695,0
0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,-0.0666666666666666,-0.3169705469845722,-0.4166666666666667,0.3289473684210526,0.5,96.0,3.0,3385,1
0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.3800841514726508,-0.4166666666666667,-0.1578947368421052,-0.5,79.0,5.0,1020,1
0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1.0666666666666669,0.5315568022440392,1.1666666666666667,2.995614035087719,-0.5,0.0,0.0,2173,0
1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.5333333333333333,0.5546984572230014,0.4166666666666667,-0.6710526315789473,-0.5,0.0,0.0,1022,0
1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.6,-0.1921458625525946,0.3333333333333333,2.4649122807017543,1.5,0.0,0.0,3322,0
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.8,14.580645161290322,-1.0,-0.0833333333333333,0.0,0.0,0.0,1821,0
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.0666666666666666,-0.2847124824684432,-0.8333333333333334,0.043859649122807,-0.5,0.0,0.0,2197,0
0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,-0.6666666666666666,0.4333800841514726,0.25,-0.6798245614035088,-0.5,358.0,1.0,3652,1
0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.8,-0.1521739130434782,-0.3333333333333333,-0.7543859649122807,1.5,0.0,0.0,3668,0
0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,-0.2138849929873773,-0.8333333333333334,-0.1491228070175438,0.0,0.0,0.0,7,0
0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.1333333333333333,1.1591865357643758,0.1666666666666666,-0.2236842105263158,-0.5,0.0,0.0,2393,0
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,-0.046984572230014,0.0,0.175438596491228,1.0,0.0,0.0,2342,0
0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.4,1.8555399719495087,-0.75,-0.1140350877192982,0.0,0.0,0.0,405,0
0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2666666666666666,2.1577840112201963,-1.0,0.0219298245614035,0.5,0.0,0.0,4418,0
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.4,-0.2552594670406732,-0.75,0.6447368421052632,-0.5,0.0,0.0,811,0
0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.5333333333333333,0.0960729312762973,0.4166666666666667,-0.1491228070175438,-0.5,0.0,0.0,2997,0
1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.4666666666666667,1.285413744740533,-0.1666666666666666,1.0,0.0,0.0,0.0,3230,0
0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.8666666666666667,-0.0820476858345021,0.4166666666666667,0.9912280701754386,-0.5,183.0,1.0,4281,1
0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.2666666666666666,0.9438990182328192,-0.9166666666666666,-0.7280701754385965,3.0,0.0,0.0,1694,0
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1.4666666666666666,0.1213183730715287,0.25,-0.1184210526315789,0.0,0.0,0.0,1982,0
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.4,0.3835904628330995,1.0833333333333333,-0.0131578947368421,0.0,0.0,0.0,417,0
0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.7333333333333333,0.7208976157082749,0.1666666666666666,-0.1842105263157894,-0.5,0.0,0.0,1101,0
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-0.6,-0.0399719495091164,0.4166666666666667,1.0701754385964912,-0.5,0.0,0.0,3344,0
